id_contrato;data_consulta;score;motivo_consulta
C02989;31/10/2025;762;Revisao de carteira
C02990;28/08/2025;683;Aprovacao de crediario
C02991;30/03/2025;622;Aprovacao de crediario
C02991;17/02/2026;682;Revisao de carteira
C02992;27/02/2025;543;Aprovacao de crediario
C02992;09/03/2026;325;Revisao de carteira
C02993;17/07/2025;601;Aprovacao de crediario
C02994;14/05/2025;779;Aprovacao de crediario
C02995;27/08/2025;535;Aprovacao de crediario
C02996;06/10/2025;854;Aprovacao de crediario
C02997;17/07/2025;769;Aprovacao de crediario
C02997;11/03/2026;786;Revisao de carteira
C02998;24/06/2025;780;Aprovacao de crediario
C02999;26/06/2025;634;Aprovacao de crediario
C03000;24/10/2025;657;Aprovacao de crediario
C03001;05/10/2025;832;Aprovacao de crediario
C03001;24/02/2026;236;Revisao de carteira
C03002;25/12/2024;563;Aprovacao de crediario
C03004;15/07/2024;483;Aprovacao de crediario
C03004;27/01/2025;120;Revisao de carteira
C03005;27/08/2024;681;Aprovacao de crediario
C03005;12/07/2025;819;Revisao de carteira
C03006;17/08/2024;794;Aprovacao de crediario
C03006;12/07/2025;815;Revisao de carteira
C03007;28/08/2024;598;Aprovacao de crediario
C03008;17/04/2025;772;Aprovacao de crediario
C03008;05/03/2026;239;Revisao de carteira
C03009;26/08/2025;658;Aprovacao de crediario
C03009;06/03/2026;315;Revisao de carteira
C03010;06/08/2025;1000;Aprovacao de crediario
C03010;28/02/2026;750;Revisao de carteira
C03011;02/11/2025;730;Aprovacao de crediario
C03012;20/08/2025;616;Aprovacao de crediario
C03012;05/02/2026;329;Revisao de carteira
C03013;17/01/2025;693;Aprovacao de crediario
C03014;29/07/2025;724;Aprovacao de crediario
C03014;19/02/2026;245;Revisao de carteira
C03016;30/06/2024;620;Aprovacao de crediario
C03017;16/08/2025;655;Aprovacao de crediario
C03018;28/12/2024;615;Aprovacao de crediario
C03019;11/06/2025;773;Aprovacao de crediario
C03020;14/08/2024;679;Aprovacao de crediario
C03020;07/07/2025;300;Revisao de carteira
C03021;29/05/2025;732;Aprovacao de crediario
C03022;14/08/2025;726;Aprovacao de crediario
C03023;16/07/2024;643;Aprovacao de crediario
C03024;03/07/2024;742;Aprovacao de crediario
C03025;29/10/2025;810;Aprovacao de crediario
C03026;13/09/2024;597;Aprovacao de crediario
C03026;13/10/2025;237;Revisao de carteira
C03027;10/05/2025;889;Aprovacao de crediario
C03027;23/12/2025;746;Revisao de carteira
C03028;03/08/2025;771;Aprovacao de crediario
C03029;29/07/2025;670;Aprovacao de crediario
C03030;14/12/2024;514;Aprovacao de crediario
C03030;04/11/2025;223;Revisao de carteira
C03031;15/07/2024;511;Aprovacao de crediario
C03031;04/03/2026;253;Revisao de carteira
C03032;02/11/2025;873;Aprovacao de crediario
C03033;08/05/2025;577;Aprovacao de crediario
C03033;28/02/2026;399;Revisao de carteira
C03034;18/05/2025;642;Aprovacao de crediario
C03036;07/10/2025;846;Aprovacao de crediario
C03037;14/05/2025;623;Aprovacao de crediario
C03037;16/02/2026;307;Revisao de carteira
C03038;29/11/2024;665;Aprovacao de crediario
C03039;10/11/2025;748;Aprovacao de crediario
C03039;22/02/2026;720;Revisao de carteira
C03040;04/01/2025;771;Aprovacao de crediario
C03041;12/11/2025;653;Aprovacao de crediario
C03042;26/09/2024;703;Aprovacao de crediario
C03042;03/10/2025;880;Revisao de carteira
C03043;07/10/2024;684;Aprovacao de crediario
C03045;10/09/2025;738;Aprovacao de crediario
C03046;16/12/2024;609;Aprovacao de crediario
C03046;21/02/2026;204;Revisao de carteira
C03048;14/02/2025;336;Aprovacao de crediario
C03048;11/09/2025;172;Revisao de carteira
C03049;09/11/2025;662;Aprovacao de crediario
C03049;05/03/2026;834;Revisao de carteira
C03050;20/08/2024;761;Aprovacao de crediario
C03050;29/03/2025;277;Revisao de carteira
C03051;23/09/2024;810;Aprovacao de crediario
C03052;31/12/2024;723;Aprovacao de crediario
C03053;30/10/2025;842;Aprovacao de crediario
C03053;15/02/2026;267;Revisao de carteira
C03054;16/07/2025;709;Aprovacao de crediario
C03054;10/03/2026;187;Revisao de carteira
C03055;12/07/2024;758;Aprovacao de crediario
C03055;20/08/2025;288;Revisao de carteira
C03056;24/07/2024;592;Aprovacao de crediario
C03056;08/06/2025;270;Revisao de carteira
C03057;24/09/2025;740;Aprovacao de crediario
C03057;24/02/2026;195;Revisao de carteira
C03058;22/09/2024;681;Aprovacao de crediario
C03058;03/09/2025;802;Revisao de carteira
C03059;15/11/2024;738;Aprovacao de crediario
C03059;06/03/2026;209;Revisao de carteira
C03060;04/11/2025;606;Aprovacao de crediario
C03060;16/02/2026;297;Revisao de carteira
C03061;27/05/2025;654;Aprovacao de crediario
C03062;24/09/2025;679;Aprovacao de crediario
C03064;12/08/2025;562;Aprovacao de crediario
C03065;22/08/2025;847;Aprovacao de crediario
C03065;28/02/2026;315;Revisao de carteira
C03066;22/08/2024;854;Aprovacao de crediario
C03067;15/08/2025;868;Aprovacao de crediario
C03067;02/03/2026;243;Revisao de carteira
C03068;16/03/2025;726;Aprovacao de crediario
C03070;31/10/2025;752;Aprovacao de crediario
C03070;24/02/2026;127;Revisao de carteira
C03071;19/05/2025;772;Aprovacao de crediario
C03071;26/01/2026;606;Revisao de carteira
C03072;15/02/2025;727;Aprovacao de crediario
C03072;05/03/2026;273;Revisao de carteira
C03073;23/10/2024;693;Aprovacao de crediario
C03073;12/09/2025;224;Revisao de carteira
C03074;09/10/2024;518;Aprovacao de crediario
C03076;27/05/2025;728;Aprovacao de crediario
C03076;02/03/2026;754;Revisao de carteira
C03078;22/01/2025;786;Aprovacao de crediario
C03078;01/03/2026;210;Revisao de carteira
C03080;24/07/2024;769;Aprovacao de crediario
C03081;24/09/2025;616;Aprovacao de crediario
C03081;04/03/2026;356;Revisao de carteira
C03082;06/07/2025;893;Aprovacao de crediario
C03082;06/03/2026;354;Revisao de carteira
C03083;09/02/2025;888;Aprovacao de crediario
C03084;01/06/2025;738;Aprovacao de crediario
C03085;16/06/2024;692;Aprovacao de crediario
C03086;23/06/2025;581;Aprovacao de crediario
C03087;04/10/2025;863;Aprovacao de crediario
C03087;15/02/2026;256;Revisao de carteira
C03088;11/04/2025;720;Aprovacao de crediario
C03089;11/01/2025;696;Aprovacao de crediario
C03090;19/07/2025;779;Aprovacao de crediario
C03090;18/02/2026;659;Revisao de carteira
C03091;02/03/2025;695;Aprovacao de crediario
C03091;06/03/2026;376;Revisao de carteira
C03092;10/07/2025;779;Aprovacao de crediario
C03092;15/03/2026;755;Revisao de carteira
C03093;05/12/2024;740;Aprovacao de crediario
C03094;22/11/2024;711;Aprovacao de crediario
C03095;03/10/2024;709;Aprovacao de crediario
C03096;22/06/2024;738;Aprovacao de crediario
C03096;31/07/2025;637;Revisao de carteira
C03098;18/08/2025;780;Aprovacao de crediario
C03100;05/10/2025;429;Aprovacao de crediario
C03100;23/02/2026;360;Revisao de carteira
C03102;12/10/2024;785;Aprovacao de crediario
C03102;22/08/2025;582;Revisao de carteira
C03103;22/06/2024;785;Aprovacao de crediario
C03103;09/07/2025;161;Revisao de carteira
C03104;07/11/2024;601;Aprovacao de crediario
C03104;10/03/2026;273;Revisao de carteira
C03105;10/11/2024;789;Aprovacao de crediario
C03105;20/02/2026;711;Revisao de carteira
C03106;28/10/2024;924;Aprovacao de crediario
C03107;25/08/2024;656;Aprovacao de crediario
C03108;16/03/2025;795;Aprovacao de crediario
C03109;30/10/2025;634;Aprovacao de crediario
C03110;20/07/2024;891;Aprovacao de crediario
C03110;12/08/2025;231;Revisao de carteira
C03112;15/12/2024;610;Aprovacao de crediario
C03112;26/10/2025;218;Revisao de carteira
C03113;05/10/2024;603;Aprovacao de crediario
C03114;17/10/2025;710;Aprovacao de crediario
C03114;10/02/2026;269;Revisao de carteira
C03115;07/07/2024;631;Aprovacao de crediario
C03115;03/02/2026;284;Revisao de carteira
C03116;20/09/2025;731;Aprovacao de crediario
C03116;07/03/2026;839;Revisao de carteira
C03117;22/12/2024;677;Aprovacao de crediario
C03117;10/11/2025;706;Revisao de carteira
C03118;03/11/2024;940;Aprovacao de crediario
C03118;07/12/2025;259;Revisao de carteira
C03119;21/06/2025;785;Aprovacao de crediario
C03119;09/02/2026;763;Revisao de carteira
C03120;15/04/2025;597;Aprovacao de crediario
C03121;05/12/2024;704;Aprovacao de crediario
C03122;10/10/2025;943;Aprovacao de crediario
C03124;02/01/2025;678;Aprovacao de crediario
C03125;31/12/2024;808;Aprovacao de crediario
C03125;19/01/2026;513;Revisao de carteira
C03126;29/07/2024;580;Aprovacao de crediario
C03127;02/03/2025;663;Aprovacao de crediario
C03127;27/02/2026;677;Revisao de carteira
C03128;11/12/2024;784;Aprovacao de crediario
C03130;22/07/2025;868;Aprovacao de crediario
C03131;14/04/2025;650;Aprovacao de crediario
C03132;14/01/2025;556;Aprovacao de crediario
C03134;07/10/2025;901;Aprovacao de crediario
C03135;25/01/2025;623;Aprovacao de crediario
C03136;12/11/2024;737;Aprovacao de crediario
C03137;23/08/2024;813;Aprovacao de crediario
C03138;16/03/2025;756;Aprovacao de crediario
C03139;17/06/2024;541;Aprovacao de crediario
C03139;18/02/2026;190;Revisao de carteira
C03140;13/05/2025;657;Aprovacao de crediario
C03141;07/07/2024;876;Aprovacao de crediario
C03142;23/07/2025;839;Aprovacao de crediario
C03143;25/09/2025;671;Aprovacao de crediario
C03144;08/06/2025;696;Aprovacao de crediario
C03145;01/09/2024;824;Aprovacao de crediario
C03146;27/10/2024;787;Aprovacao de crediario
C03147;16/10/2025;843;Aprovacao de crediario
C03147;10/02/2026;215;Revisao de carteira
C03148;11/07/2025;540;Aprovacao de crediario
C03148;05/03/2026;229;Revisao de carteira
C03149;19/08/2024;705;Aprovacao de crediario
C03149;03/09/2025;266;Revisao de carteira
C03150;27/07/2025;513;Aprovacao de crediario
C03151;12/12/2024;699;Aprovacao de crediario
C03152;25/06/2024;695;Aprovacao de crediario
C03154;20/02/2025;829;Aprovacao de crediario
C03155;05/07/2024;583;Aprovacao de crediario
C03156;03/01/2025;602;Aprovacao de crediario
C03157;30/09/2025;727;Aprovacao de crediario
C03158;28/10/2025;659;Aprovacao de crediario
C03158;08/03/2026;299;Revisao de carteira
C03161;12/08/2024;705;Aprovacao de crediario
C03161;22/08/2025;113;Revisao de carteira
C03162;06/12/2024;535;Aprovacao de crediario
C03162;15/07/2025;296;Revisao de carteira
C03163;03/10/2024;745;Aprovacao de crediario
C03163;04/11/2025;199;Revisao de carteira
C03164;06/07/2025;739;Aprovacao de crediario
C03164;24/02/2026;294;Revisao de carteira
C03165;07/07/2025;504;Aprovacao de crediario
C03165;31/01/2026;379;Revisao de carteira
C03168;28/10/2025;736;Aprovacao de crediario
C03169;28/09/2024;616;Aprovacao de crediario
C03169;06/02/2026;291;Revisao de carteira
C03170;14/11/2024;766;Aprovacao de crediario
C03171;10/01/2025;743;Aprovacao de crediario
C03172;08/12/2024;668;Aprovacao de crediario
C03172;23/02/2026;236;Revisao de carteira
C03173;05/11/2025;452;Aprovacao de crediario
C03173;15/03/2026;73;Revisao de carteira
C03174;20/07/2025;742;Aprovacao de crediario
C03174;17/02/2026;216;Revisao de carteira
C03175;06/10/2024;716;Aprovacao de crediario
C03176;28/09/2024;795;Aprovacao de crediario
C03176;21/11/2025;760;Revisao de carteira
C03178;12/11/2025;760;Aprovacao de crediario
C03180;27/01/2025;726;Aprovacao de crediario
C03180;13/02/2026;159;Revisao de carteira
C03181;27/03/2025;552;Aprovacao de crediario
C03181;19/10/2025;325;Revisao de carteira
C03182;08/03/2025;791;Aprovacao de crediario
C03183;04/11/2025;648;Aprovacao de crediario
C03184;13/10/2024;522;Aprovacao de crediario
C03184;31/10/2025;219;Revisao de carteira
C03185;05/09/2024;568;Aprovacao de crediario
C03185;04/08/2025;231;Revisao de carteira
C03186;25/11/2024;810;Aprovacao de crediario
C03187;19/04/2025;827;Aprovacao de crediario
C03187;17/02/2026;275;Revisao de carteira
C03188;08/04/2025;621;Aprovacao de crediario
C03188;12/03/2026;316;Revisao de carteira
C03189;04/08/2024;660;Aprovacao de crediario
C03190;22/12/2024;710;Aprovacao de crediario
C03191;12/01/2025;542;Aprovacao de crediario
C03191;30/01/2026;249;Revisao de carteira
C03192;20/03/2025;912;Aprovacao de crediario
C03192;25/02/2026;745;Revisao de carteira
C03193;06/11/2025;796;Aprovacao de crediario
C03194;08/08/2025;643;Aprovacao de crediario
C03195;03/06/2025;810;Aprovacao de crediario
C03196;28/06/2024;665;Aprovacao de crediario
C03197;03/08/2025;871;Aprovacao de crediario
C03197;07/03/2026;730;Revisao de carteira
C03198;03/10/2025;797;Aprovacao de crediario
C03198;13/02/2026;687;Revisao de carteira
C03199;12/11/2024;637;Aprovacao de crediario
C03200;18/08/2024;613;Aprovacao de crediario
C03202;04/07/2025;553;Aprovacao de crediario
C03203;02/12/2024;596;Aprovacao de crediario
C03204;25/06/2024;552;Aprovacao de crediario
C03204;03/06/2025;329;Revisao de carteira
C03205;07/07/2024;697;Aprovacao de crediario
C03205;03/02/2026;286;Revisao de carteira
C03206;21/07/2024;621;Aprovacao de crediario
C03206;19/06/2025;304;Revisao de carteira
C03207;30/07/2025;522;Aprovacao de crediario
C03207;22/02/2026;310;Revisao de carteira
C03208;01/07/2024;759;Aprovacao de crediario
C03209;20/05/2025;780;Aprovacao de crediario
C03209;28/02/2026;747;Revisao de carteira
C03210;17/10/2024;630;Aprovacao de crediario
C03210;25/08/2025;286;Revisao de carteira
C03211;25/07/2024;905;Aprovacao de crediario
C03212;21/01/2025;682;Aprovacao de crediario
C03213;12/07/2024;747;Aprovacao de crediario
C03214;24/03/2025;721;Aprovacao de crediario
C03215;09/01/2025;920;Aprovacao de crediario
C03215;28/11/2025;768;Revisao de carteira
C03216;02/08/2024;801;Aprovacao de crediario
C03217;20/01/2025;826;Aprovacao de crediario
C03218;23/09/2024;563;Aprovacao de crediario
C03219;08/10/2024;531;Aprovacao de crediario
C03219;09/03/2026;323;Revisao de carteira
C03220;11/07/2024;634;Aprovacao de crediario
C03221;24/08/2024;756;Aprovacao de crediario
C03221;04/07/2025;743;Revisao de carteira
C03222;03/10/2025;646;Aprovacao de crediario
C03222;15/03/2026;249;Revisao de carteira
C03223;20/08/2025;575;Aprovacao de crediario
C03223;01/03/2026;111;Revisao de carteira
C03224;13/08/2024;509;Aprovacao de crediario
C03225;14/05/2025;645;Aprovacao de crediario
C03226;03/11/2025;664;Aprovacao de crediario
C03227;02/11/2025;747;Aprovacao de crediario
C03227;27/02/2026;674;Revisao de carteira
C03228;23/03/2025;919;Aprovacao de crediario
C03229;30/05/2025;555;Aprovacao de crediario
C03229;15/02/2026;316;Revisao de carteira
C03230;26/10/2024;683;Aprovacao de crediario
C03231;19/08/2024;504;Aprovacao de crediario
C03231;16/09/2025;273;Revisao de carteira
C03232;22/06/2025;672;Aprovacao de crediario
C03232;03/02/2026;254;Revisao de carteira
C03233;26/04/2025;747;Aprovacao de crediario
C03233;25/02/2026;268;Revisao de carteira
C03235;03/07/2024;636;Aprovacao de crediario
C03237;09/11/2025;794;Aprovacao de crediario
C03237;15/03/2026;245;Revisao de carteira
C03239;12/10/2025;953;Aprovacao de crediario
C03241;24/07/2024;704;Aprovacao de crediario
C03241;27/01/2026;338;Revisao de carteira
C03242;12/10/2024;711;Aprovacao de crediario
C03243;12/07/2025;594;Aprovacao de crediario
C03244;21/01/2025;632;Aprovacao de crediario
C03244;27/01/2026;312;Revisao de carteira
C03245;16/07/2024;637;Aprovacao de crediario
C03246;01/08/2024;723;Aprovacao de crediario
C03247;21/07/2024;583;Aprovacao de crediario
C03247;25/06/2025;275;Revisao de carteira
C03248;17/11/2024;551;Aprovacao de crediario
C03249;05/11/2024;608;Aprovacao de crediario
C03249;11/10/2025;301;Revisao de carteira
C03250;17/06/2025;761;Aprovacao de crediario
C03251;10/08/2024;824;Aprovacao de crediario
C03251;04/09/2025;722;Revisao de carteira
C03252;01/02/2025;525;Aprovacao de crediario
C03253;23/11/2024;740;Aprovacao de crediario
C03254;10/07/2024;871;Aprovacao de crediario
C03255;22/05/2025;677;Aprovacao de crediario
C03255;20/02/2026;152;Revisao de carteira
C03256;22/09/2024;629;Aprovacao de crediario
C03256;06/10/2025;331;Revisao de carteira
C03257;23/08/2024;664;Aprovacao de crediario
C03258;31/10/2025;746;Aprovacao de crediario
C03259;30/01/2025;717;Aprovacao de crediario
C03260;15/08/2025;742;Aprovacao de crediario
C03261;26/08/2024;647;Aprovacao de crediario
C03261;23/07/2025;313;Revisao de carteira
C03262;18/08/2025;777;Aprovacao de crediario
C03263;27/07/2025;729;Aprovacao de crediario
C03264;01/08/2024;453;Aprovacao de crediario
C03266;13/02/2025;855;Aprovacao de crediario
C03266;28/02/2026;753;Revisao de carteira
C03267;03/03/2025;701;Aprovacao de crediario
C03267;06/03/2026;287;Revisao de carteira
C03268;07/04/2025;601;Aprovacao de crediario
C03269;02/11/2025;644;Aprovacao de crediario
C03269;07/03/2026;213;Revisao de carteira
C03270;16/10/2025;489;Aprovacao de crediario
C03270;22/02/2026;172;Revisao de carteira
C03271;13/07/2024;709;Aprovacao de crediario
C03271;25/07/2025;715;Revisao de carteira
C03273;12/11/2025;699;Aprovacao de crediario
C03273;24/02/2026;191;Revisao de carteira
C03274;11/08/2024;696;Aprovacao de crediario
C03276;03/11/2025;450;Aprovacao de crediario
C03276;18/02/2026;251;Revisao de carteira
C03278;31/03/2025;859;Aprovacao de crediario
C03280;06/11/2024;738;Aprovacao de crediario
C03282;04/07/2025;637;Aprovacao de crediario
C03282;13/03/2026;242;Revisao de carteira
C03283;30/08/2025;658;Aprovacao de crediario
C03284;22/02/2025;751;Aprovacao de crediario
C03286;29/08/2024;719;Aprovacao de crediario
C03286;01/03/2026;147;Revisao de carteira
C03287;03/06/2025;772;Aprovacao de crediario
C03287;27/02/2026;257;Revisao de carteira
C03288;24/08/2025;872;Aprovacao de crediario
C03289;13/09/2025;628;Aprovacao de crediario
C03289;07/03/2026;177;Revisao de carteira
C03290;12/08/2025;791;Aprovacao de crediario
C03290;14/03/2026;738;Revisao de carteira
C03291;14/07/2025;731;Aprovacao de crediario
C03292;29/05/2025;667;Aprovacao de crediario
C03293;19/09/2025;601;Aprovacao de crediario
C03294;26/09/2024;653;Aprovacao de crediario
C03294;23/05/2025;819;Revisao de carteira
C03295;27/02/2025;772;Aprovacao de crediario
C03296;12/04/2025;902;Aprovacao de crediario
C03297;04/07/2024;616;Aprovacao de crediario
C03298;28/11/2024;765;Aprovacao de crediario
C03299;22/10/2024;418;Aprovacao de crediario
C03299;14/09/2025;209;Revisao de carteira
C03300;06/07/2025;725;Aprovacao de crediario
C03301;23/07/2024;386;Aprovacao de crediario
C03302;11/08/2025;518;Aprovacao de crediario
C03306;10/02/2025;600;Aprovacao de crediario
C03306;16/09/2025;358;Revisao de carteira
C03307;11/08/2024;876;Aprovacao de crediario
C03308;14/08/2024;792;Aprovacao de crediario
C03309;16/12/2024;618;Aprovacao de crediario
C03310;19/10/2025;780;Aprovacao de crediario
C03311;29/06/2025;819;Aprovacao de crediario
C03312;02/08/2024;692;Aprovacao de crediario
C03312;16/02/2026;156;Revisao de carteira
C03313;18/12/2024;785;Aprovacao de crediario
C03313;30/12/2025;776;Revisao de carteira
C03314;03/07/2024;718;Aprovacao de crediario
C03314;13/02/2026;220;Revisao de carteira
C03315;29/09/2024;652;Aprovacao de crediario
C03316;25/05/2025;711;Aprovacao de crediario
C03316;27/02/2026;750;Revisao de carteira
C03317;19/10/2024;637;Aprovacao de crediario
C03317;25/11/2025;249;Revisao de carteira
C03318;04/04/2025;746;Aprovacao de crediario
