id_contrato;id_cliente;data_venda;loja;canal_venda;valor_total;n_parcelas;valor_parcela;bairro;sexo;idade;renda_declarada;status_contrato;data_snapshot
C03014;CLI01067;30/07/2025;Zona Leste;Loja física;2730,1;6;455,02;Parque das Flores;F;37;3244,98;Inadimplente;15/03/2026
C03016;CLI00816;30/06/2024;Shopping Norte;Loja física;1486,42;24;61,93;Vila Progresso;M;46;2120,96;Em dia;15/03/2026
C03017;CLI01037;16/08/2025;Shopping Norte;Loja física;1888,31;12;157,36;Jardim América;F;52;2518,85;Em dia;15/03/2026
C03018;CLI02407;28/12/2024;Zona Leste;Loja física;1691,05;12;140,92;Jardim Botânico;F;27;2040,59;Quitado;15/03/2026
C03019;CLI01735;12/06/2025;Shopping Norte;Televendas;572,19;10;57,22;Centro;F;43;3145,69;Em dia;15/03/2026
C03020;CLI02306;14/08/2024;Centro;Site;1851,26;10;185,13;Jardim América;M;30;2132,23;Inadimplente;15/03/2026
C03021;CLI01214;30/05/2025;Zona Leste;Loja física;869,86;24;36,24;Jd. America;F;27;3018,94;Em dia;15/03/2026
C03022;CLI02698;14/08/2025;Shopping Norte;Loja física;2275,12;10;227,51;Vila Progresso;F;18;4719,26;Inadimplente;15/03/2026
C03023;CLI00560;19/07/2024;Centro;Televendas;1999,43;24;83,31;Centro;M;37;1721,06;Inadimplente;15/03/2026
C03024;CLI01779;03/07/2024;Shopping Norte;Loja física;1111,75;6;185,29;Bela Vista;M;41;2277,22;Quitado;15/03/2026
C03025;CLI01627;30/10/2025;Zona Leste;Loja física;1860,18;10;186,02;Cidade Nova;M;41;2306,52;Em dia;15/03/2026
C03026;CLI02079;14/09/2024;Shopping Norte;Loja física;4396,73;12;366,39;Jardim América;F;38;1992,48;Inadimplente;15/03/2026
C03027;CLI01593;12/05/2025;Zona Leste;Loja física;1048,17;6;174,7;Jardim América;F;55;2657,26;Quitado;15/03/2026
C03028;CLI00466;03/08/2025;Centro;Loja física;2203,33;12;183,61;Alto da Serra;F;39;5526,14;Em dia;15/03/2026
C03029;CLI00962;30/07/2025;Zona Leste;Site;983,02;12;81,92;Vila Progresso;M;51;3978,34;Em dia;15/03/2026
C03030;CLI01203;17/12/2024;Centro;Loja física;9385,39;10;938,54;Vila Progresso;M;43;2466,34;Inadimplente;15/03/2026
C03031;CLI01862;17/07/2024;Centro;Site;1661,77;24;69,24;Parque das Flores;F;49;1542,21;Inadimplente;15/03/2026
C03032;CLI01226;05/11/2025;Shopping Norte;Site;3508,92;24;146,21;Vila Progresso;F;18;2336,22;Em dia;15/03/2026
C03033;CLI00577;09/05/2025;Centro;Loja física;3748,93;12;312,41;Vila Progresso;F;28;1541,11;Quitado;15/03/2026
C03034;CLI01228;19/05/2025;Zona Leste;Loja física;2289,93;10;228,99;Cidade Nova;F;27;4421,21;Quitado;15/03/2026
C03036;CLI01379;09/10/2025;Centro;Loja física;4082,18;24;170,09;Parque das Flores;M;72;5085,77;Em dia;15/03/2026
C03037;CLI00964;14/05/2025;Shopping Norte;Loja física;6112,78;18;339,6;Jd. America;M;48;3321,76;Inadimplente;15/03/2026
C03038;CLI01611;29/11/2024;Online;Loja física;1286,34;24;53,6;Bela Vista;F;56;4297,87;Em dia;15/03/2026
C03039;CLI00799;10/11/2025;Centro;Loja física;2525,82;12;210,48;Vila Progresso;M;42;3900,53;Em dia;15/03/2026
C03040;CLI00966;07/01/2025;Centro;Loja física;2940,87;10;294,09;Jardim América;M;48;9103,61;Quitado;15/03/2026
C03041;CLI00975;13/11/2025;Zona Leste;Televendas;1882,79;18;104,6;Jd. America;F;34;1669,88;Em dia;15/03/2026
C03042;CLI00488;29/09/2024;Shopping Norte;Loja física;567,92;12;47,33;Vila Progresso;F;28;3199,92;Inadimplente;15/03/2026
C03043;CLI00445;07/10/2024;Zona Leste;Loja física;1942,96;6;323,83;Centro;M;34;3197,03;Quitado;15/03/2026
C03045;CLI00872;10/09/2025;Zona Leste;Loja física;2280,27;18;126,68;Jardim América;F;61;5374,05;Em dia;15/03/2026
C03046;CLI02409;16/12/2024;Shopping Norte;Loja física;1781,33;24;74,22;Vila Progresso;M;37;5434,51;Inadimplente;15/03/2026
C03048;CLI00296;15/02/2025;Zona Leste;Loja física;5039,08;6;839,85;Vila Progresso;F;62;1753,6;Inadimplente;15/03/2026
C03049;CLI00781;11/11/2025;Centro;Loja física;1777,55;24;74,06;Bela Vista;F;55;2448,26;Em dia;15/03/2026
C03050;CLI02386;22/08/2024;Centro;Loja física;3192,07;6;532,01;Vila Progresso;M;30;2773,54;Inadimplente;15/03/2026
C03051;CLI00957;24/09/2024;Zona Leste;Loja física;2395,71;12;199,64;Jardim Botânico;M;55;1303,33;Quitado;15/03/2026
C03052;CLI00537;31/12/2024;Centro;Loja física;2051,82;10;205,18;Jardim América;F;53;2878,39;Quitado;15/03/2026
C03053;CLI00339;02/11/2025;Shopping Norte;Televendas;888,68;12;74,06;Vila Progresso;M;43;12407,33;Em dia;15/03/2026
C03054;CLI01684;16/07/2025;Zona Leste;Loja física;2026,59;10;202,66;Bela Vista;F;26;1964,15;Inadimplente;15/03/2026
C03055;CLI01598;15/07/2024;Centro;Loja física;1204,86;12;100,4;Alto da Serra;M;54;2403,47;Inadimplente;15/03/2026
C03056;CLI02297;25/07/2024;Centro;Loja física;2519,74;10;251,97;Jardim América;F;39;2986,64;Inadimplente;15/03/2026
C03057;CLI02353;26/09/2025;Shopping Norte;Loja física;1901,6;12;158,47;Bela Vista;F;18;1118,3;Inadimplente;15/03/2026
C03058;CLI00865;22/09/2024;Centro;Loja física;3851,34;10;385,13;Jd. America;F;57;2673,13;Quitado;15/03/2026
C03059;CLI02004;18/11/2024;Shopping Norte;Loja física;1401,45;18;77,86;Cidade Nova;F;37;1975,04;Inadimplente;15/03/2026
C03060;CLI00983;06/11/2025;Centro;Televendas;1703,95;10;170,4;Centro;F;44;2912,46;Inadimplente;15/03/2026
C03061;CLI02483;28/05/2025;Centro;Site;1473,92;12;122,83;Cidade Nova;M;29;2214,99;Em dia;15/03/2026
C03062;CLI02366;24/09/2025;Centro;Site;1282,73;12;106,89;Centro;M;70;4747,13;Em dia;15/03/2026
C03064;CLI01012;13/08/2025;Shopping Norte;Televendas;2667,23;6;444,54;Jd. America;M;57;4092,44;Inadimplente;15/03/2026
C03065;CLI00986;24/08/2025;Centro;Site;1042,02;24;43,42;Jardim Botânico;M;32;3127,56;Inadimplente;15/03/2026
C03066;CLI02101;25/08/2024;Centro;Loja física;1526,18;12;127,18;Bela Vista;M;44;6402,9;Quitado;15/03/2026
C03067;CLI01581;16/08/2025;Shopping Norte;Loja física;3007,06;6;501,18;Centro;M;48;3159,82;Inadimplente;15/03/2026
C03068;CLI00935;16/03/2025;Centro;Loja física;1110,01;6;185,0;Jardim América;M;44;3044,32;Quitado;15/03/2026
C03070;CLI01420;02/11/2025;Zona Leste;Loja física;1280,88;18;71,16;Jardim América;F;49;5318,16;Inadimplente;15/03/2026
C03071;CLI00226;22/05/2025;Zona Leste;Site;1885,04;24;78,54;Cidade Nova;M;33;3746,7;Em dia;15/03/2026
C03072;CLI01893;16/02/2025;Shopping Norte;Loja física;1548,09;12;129,01;Vila Progresso;M;61;5580,22;Inadimplente;15/03/2026
C03073;CLI02153;26/10/2024;Centro;Televendas;3047,12;10;304,71;Jd. America;M;28;1504,25;Inadimplente;15/03/2026
C03074;CLI01938;12/10/2024;Centro;Loja física;2073,38;18;115,19;Jardim Botânico;M;34;3410,85;Inadimplente;15/03/2026
C03076;CLI00043;28/05/2025;Centro;Site;3721,55;12;310,13;Vila Progresso;F;55;3376,13;Em dia;15/03/2026
C03078;CLI01381;23/01/2025;Centro;Loja física;1918,35;24;79,93;Vila Progresso;M;37;4047,84;Inadimplente;15/03/2026
C03080;CLI01976;26/07/2024;Zona Leste;Loja física;796,69;6;132,78;Centro;M;53;1363,07;Quitado;15/03/2026
C03081;CLI02233;26/09/2025;Centro;Loja física;4728,84;24;197,04;Cidade Nova;M;42;1182,51;Inadimplente;15/03/2026
C03082;CLI02301;09/07/2025;Shopping Norte;Loja física;4774,63;24;198,94;Centro;M;38;5523,86;Inadimplente;15/03/2026
C03083;CLI01686;11/02/2025;Shopping Norte;Site;2266,46;12;188,87;Centro;M;49;2113,83;Quitado;15/03/2026
C03084;CLI02540;03/06/2025;Zona Leste;Loja física;1569,79;6;261,63;Centro;M;18;3359,09;Quitado;15/03/2026
C03085;CLI00640;16/06/2024;Centro;Site;1008,82;18;56,05;Parque das Flores;M;42;3120,75;Quitado;15/03/2026
C03086;CLI02051;25/06/2025;Centro;Televendas;2786,2;18;154,79;Vila Progresso;F;36;1650,36;Em dia;15/03/2026
C03087;CLI02660;07/10/2025;Centro;Loja física;1557,77;18;86,54;Centro;F;42;3046,89;Inadimplente;15/03/2026
C03088;CLI01208;14/04/2025;Centro;Loja física;1899,62;12;158,3;Jardim América;F;45;3638,67;Em dia;15/03/2026
C03089;CLI02329;12/01/2025;Shopping Norte;Loja física;3982,13;24;165,92;Jardim Botânico;M;31;5214,35;Inadimplente;15/03/2026
C03090;CLI01180;21/07/2025;Zona Leste;Loja física;792,2;6;132,03;Centro;F;32;2530,27;Quitado;15/03/2026
C03091;CLI01222;02/03/2025;Zona Leste;Loja física;2993,74;18;166,32;Centro;M;54;2212,08;Inadimplente;15/03/2026
C03092;CLI00644;10/07/2025;Centro;Loja física;1254,78;12;104,56;Jardim Botânico;F;21;2877,54;Em dia;15/03/2026
C03093;CLI00085;08/12/2024;Zona Leste;Loja física;2487,67;18;138,2;Vila Progresso;F;67;3140,47;Em dia;15/03/2026
C03094;CLI00332;23/11/2024;Online;Loja física;2141,66;12;178,47;Jardim América;F;34;3599,99;Quitado;15/03/2026
C03095;CLI01853;06/10/2024;Zona Leste;Site;1889,54;12;157,46;Jardim Botânico;M;31;4296,91;Quitado;15/03/2026
C03096;CLI00558;25/06/2024;Shopping Norte;Site;770,22;12;64,18;Parque das Flores;F;29;5452,57;Quitado;15/03/2026
C03098;CLI00384;20/08/2025;Centro;Loja física;2832,57;24;118,02;Centro;F;72;2624,01;Em dia;15/03/2026
C03100;CLI00865;08/10/2025;Shopping Norte;Site;4722,33;10;472,23;Parque das Flores;F;18;1032,3;Inadimplente;15/03/2026
C03102;CLI00413;14/10/2024;Zona Leste;Site;2616,08;10;261,61;Alto da Serra;F;47;6057,15;Quitado;15/03/2026
C03103;CLI02165;25/06/2024;Shopping Norte;Loja física;1820,87;12;151,74;Centro;F;33;2004,99;Inadimplente;15/03/2026
C03104;CLI01293;07/11/2024;Online;Loja física;2775,0;18;154,17;Vila Progresso;M;59;3203,44;Inadimplente;15/03/2026
C03105;CLI00414;12/11/2024;Online;Loja física;2422,02;24;100,92;Alto da Serra;M;34;3070,08;Em dia;15/03/2026
C03106;CLI01768;29/10/2024;Zona Leste;Loja física;664,52;12;55,38;Vila Progresso;M;36;4487,2;Quitado;15/03/2026
C03107;CLI01987;27/08/2024;Shopping Norte;Site;1861,77;18;103,43;Jardim América;M;48;2161,47;Quitado;15/03/2026
C03108;CLI02032;18/03/2025;Shopping Norte;Loja física;2341,86;18;130,1;Jardim América;M;39;3739,56;Em dia;15/03/2026
C03109;CLI01561;31/10/2025;Shopping Norte;Site;2213,08;18;122,95;Parque das Flores;M;31;6148,49;Inadimplente;15/03/2026
C03110;CLI02707;22/07/2024;Centro;Site;2401,63;12;200,14;Cidade Nova;M;33;3908,66;Inadimplente;15/03/2026
C03112;CLI01195;15/12/2024;Online;Loja física;1572,44;10;157,24;Bela Vista;F;49;8266,98;Inadimplente;15/03/2026
C03113;CLI02016;05/10/2024;Centro;Loja física;3840,94;10;384,09;Bela Vista;M;54;2094,34;Quitado;15/03/2026
C03114;CLI01818;20/10/2025;Zona Leste;Loja física;925,6;6;154,27;Jardim Botânico;F;46;3331,71;Inadimplente;15/03/2026
C03115;CLI02363;08/07/2024;Centro;Loja física;1817,93;18;101,0;Parque das Flores;M;33;2973,73;Inadimplente;15/03/2026
C03116;CLI01343;20/09/2025;Zona Leste;Loja física;2218,25;6;369,71;Jardim Botânico;M;36;1922,82;Em dia;15/03/2026
C03117;CLI02717;24/12/2024;Centro;Loja física;1790,08;10;179,01;Parque das Flores;F;29;2078,94;Quitado;15/03/2026
C03118;CLI00423;04/11/2024;Centro;Loja física;572,55;12;47,71;Parque das Flores;F;40;2904,79;Inadimplente;15/03/2026
C03119;CLI01444;23/06/2025;Shopping Norte;Site;1952,21;12;162,68;Vila Progresso;F;51;3270,42;Em dia;15/03/2026
C03120;CLI02456;15/04/2025;Online;Loja física;2673,29;10;267,33;Alto da Serra;F;18;1681,04;Quitado;15/03/2026
C03121;CLI02669;08/12/2024;Centro;Televendas;3016,81;12;251,4;Vila Progresso;M;47;4947,8;Quitado;15/03/2026
C03122;CLI02187;13/10/2025;Shopping Norte;Site;2635,09;10;263,51;Bela Vista;F;59;2159,34;Em dia;15/03/2026
C03124;CLI01297;02/01/2025;Shopping Norte;Site;1775,81;12;147,98;Jardim América;F;34;3531,09;Quitado;15/03/2026
C03125;CLI00258;02/01/2025;Zona Leste;Loja física;2495,53;12;207,96;Jardim América;F;45;3149,76;Quitado;15/03/2026
C03126;CLI00838;31/07/2024;Zona Leste;Loja física;475,7;12;39,64;Jd. America;F;42;3191,14;Quitado;15/03/2026
C03127;CLI00072;05/03/2025;Zona Leste;Site;795,77;12;66,31;Jd. America;F;53;3164,73;Quitado;15/03/2026
C03128;CLI00782;13/12/2024;Zona Leste;Loja física;1528,74;6;254,79;Cidade Nova;M;27;3421,04;Quitado;15/03/2026
C03130;CLI00584;25/07/2025;Online;Loja física;1346,58;6;224,43;Vila Progresso;F;22;2525,91;Quitado;15/03/2026
C03131;CLI02685;17/04/2025;Zona Leste;Loja física;1764,88;12;147,07;Alto da Serra;F;30;3038,23;Em dia;15/03/2026
C03132;CLI00783;14/01/2025;Centro;Site;1919,27;12;159,94;Parque das Flores;M;46;1081,07;Quitado;15/03/2026
C03134;CLI00533;07/10/2025;Zona Leste;Televendas;1334,33;12;111,19;Jd. America;M;47;5570,84;Em dia;15/03/2026
C03135;CLI01863;26/01/2025;Centro;Loja física;5167,27;12;430,61;Jardim América;F;36;5739,29;Quitado;15/03/2026
C03136;CLI01156;13/11/2024;Online;Loja física;2407,64;10;240,76;Jardim América;M;60;1934,3;Quitado;15/03/2026
C03137;CLI00939;25/08/2024;Centro;Loja física;4992,6;10;499,26;Alto da Serra;F;51;1976,28;Quitado;15/03/2026
C03138;CLI02494;16/03/2025;Centro;Televendas;1510,7;10;151,07;Parque das Flores;M;41;3896,78;Quitado;15/03/2026
C03139;CLI01584;20/06/2024;Centro;Loja física;5531,4;24;230,48;Vila Progresso;M;49;2725,08;Inadimplente;15/03/2026
C03140;CLI00695;16/05/2025;Online;Loja física;2561,52;6;426,92;Jardim América;F;43;3506,43;Em dia;15/03/2026
C03141;CLI00705;09/07/2024;Zona Leste;Loja física;1239,33;10;123,93;Jardim América;M;65;2464,98;Quitado;15/03/2026
C03142;CLI00239;24/07/2025;Zona Leste;Loja física;1620,24;18;90,01;Parque das Flores;M;30;3343,12;Em dia;15/03/2026
C03143;CLI01719;27/09/2025;Zona Leste;Loja física;1964,84;12;163,74;Jd. America;F;30;2037,48;Em dia;15/03/2026
C03144;CLI02639;09/06/2025;Online;Loja física;2884,17;12;240,35;Jardim América;M;31;1351,44;Em dia;15/03/2026
C03145;CLI00098;02/09/2024;Zona Leste;Loja física;1512,67;18;84,04;Jardim América;M;41;2887,84;Quitado;15/03/2026
C03146;CLI02312;30/10/2024;Zona Leste;Loja física;1464,46;12;122,04;Cidade Nova;F;34;3401,42;Quitado;15/03/2026
C03147;CLI01819;17/10/2025;Centro;Loja física;4963,69;12;413,64;Vila Progresso;M;53;3238,51;Inadimplente;15/03/2026
C03148;CLI02477;13/07/2025;Shopping Norte;Loja física;789,5;10;78,95;Jardim América;M;44;1233,18;Inadimplente;15/03/2026
C03149;CLI02713;19/08/2024;Shopping Norte;Loja física;1380,84;12;115,07;Centro;F;26;5601,4;Inadimplente;15/03/2026
C03150;CLI00819;28/07/2025;Online;Loja física;2198,62;18;122,15;Cidade Nova;F;30;3024,66;Em dia;15/03/2026
C03151;CLI02234;15/12/2024;Online;Loja física;1843,77;12;153,65;Cidade Nova;F;69;2370,62;Quitado;15/03/2026
C03152;CLI02738;28/06/2024;Zona Leste;Loja física;1359,87;6;226,64;Vila Progresso;F;36;4442,84;Quitado;15/03/2026
C03154;CLI01273;23/02/2025;Centro;Loja física;1595,23;10;159,52;Parque das Flores;F;36;3935,92;Quitado;15/03/2026
C03155;CLI00478;07/07/2024;Zona Leste;Site;1410,87;10;141,09;Vila Progresso;F;31;2953,29;Quitado;15/03/2026
C03156;CLI02095;03/01/2025;Zona Leste;Loja física;1984,77;6;330,8;Parque das Flores;F;24;3177,04;Quitado;15/03/2026
C03157;CLI02009;03/10/2025;Shopping Norte;Loja física;2570,1;18;142,78;Centro;F;18;1489,94;Inadimplente;15/03/2026
C03158;CLI00983;31/10/2025;Zona Leste;Loja física;1562,54;18;86,81;Parque das Flores;F;44;2808,08;Inadimplente;15/03/2026
C03161;CLI02610;14/08/2024;Shopping Norte;Loja física;1064,23;12;88,69;Centro;M;54;2523,36;Inadimplente;15/03/2026
C03162;CLI00556;07/12/2024;Centro;Loja física;953,94;6;158,99;Vila Progresso;F;45;3365,39;Inadimplente;15/03/2026
C03163;CLI01426;04/10/2024;Shopping Norte;Loja física;2886,42;12;240,54;Centro;M;56;4700,74;Inadimplente;15/03/2026
C03164;CLI02555;06/07/2025;Shopping Norte;Televendas;1036,93;12;86,41;Jd. America;M;35;1275,03;Inadimplente;15/03/2026
C03165;CLI02022;10/07/2025;Zona Leste;Site;6022,66;6;1003,78;Jardim América;M;31;3050,09;Inadimplente;15/03/2026
C03168;CLI00935;30/10/2025;Shopping Norte;Loja física;1650,07;18;91,67;Cidade Nova;F;50;3919,59;Em dia;15/03/2026
C03169;CLI00036;30/09/2024;Shopping Norte;Loja física;1111,57;18;61,75;Jardim Botânico;M;45;6239,01;Inadimplente;15/03/2026
C03170;CLI02657;16/11/2024;Centro;Loja física;9598,01;10;959,8;Alto da Serra;F;45;4188,12;Inadimplente;15/03/2026
C03171;CLI02065;12/01/2025;Shopping Norte;Loja física;840,95;18;46,72;Alto da Serra;F;28;2110,18;Em dia;15/03/2026
C03172;CLI00318;08/12/2024;Centro;Site;966,01;24;40,25;Jardim América;M;46;1364,27;Inadimplente;15/03/2026
C03173;CLI01675;05/11/2025;Online;Televendas;949,53;10;94,95;Centro;M;28;4014,74;Inadimplente;15/03/2026
C03174;CLI00238;22/07/2025;Online;Loja física;2350,62;24;97,94;Centro;F;38;1635,1;Inadimplente;15/03/2026
C03175;CLI01385;08/10/2024;Zona Leste;Loja física;1831,72;18;101,76;Vila Progresso;M;24;2862,03;Em dia;15/03/2026
C03176;CLI02475;30/09/2024;Zona Leste;Televendas;1742,18;12;145,18;Centro;F;49;2003,5;Quitado;15/03/2026
C03178;CLI01243;14/11/2025;Centro;Loja física;1495,06;12;124,59;Jardim América;F;27;2448,2;Em dia;15/03/2026
C03180;CLI02513;29/01/2025;Zona Leste;Loja física;1573,75;24;65,57;Vila Progresso;F;35;1920,89;Inadimplente;15/03/2026
C03181;CLI00205;29/03/2025;Online;Loja física;2874,14;6;479,02;Jd. America;M;71;1274,53;Inadimplente;15/03/2026
C03182;CLI02367;11/03/2025;Centro;Loja física;1720,06;12;143,34;Jd. America;F;58;3177,48;Quitado;15/03/2026
C03183;CLI02534;06/11/2025;Shopping Norte;Televendas;1478,73;24;61,61;Jardim Botânico;M;44;1596,88;Em dia;15/03/2026
C03184;CLI02320;16/10/2024;Centro;Loja física;3224,68;12;268,72;Jardim Botânico;F;33;1725,97;Inadimplente;15/03/2026
C03185;CLI01129;07/09/2024;Centro;Loja física;869,25;10;86,92;Vila Progresso;M;22;3439,32;Inadimplente;15/03/2026
C03186;CLI01413;28/11/2024;Online;Televendas;858,66;6;143,11;Jardim América;M;41;3852,28;Quitado;15/03/2026
C03187;CLI00968;20/04/2025;Online;Site;1626,72;12;135,56;Parque das Flores;F;34;3800,6;Inadimplente;15/03/2026
C03188;CLI02421;08/04/2025;Zona Leste;Loja física;1750,91;18;97,27;Jardim Botânico;F;20;2838,03;Inadimplente;15/03/2026
C03189;CLI00560;04/08/2024;Zona Leste;Loja física;2732,99;12;227,75;Vila Progresso;F;37;3233,07;Quitado;15/03/2026
C03190;CLI00283;22/12/2024;Zona Leste;Loja física;3385,87;24;141,08;Vila Progresso;F;34;1764,69;Em dia;15/03/2026
C03191;CLI02743;12/01/2025;Zona Leste;Loja física;5635,39;12;469,62;Vila Progresso;F;39;4070,3;Quitado;15/03/2026
C03192;CLI01774;23/03/2025;Shopping Norte;Loja física;1529,98;24;63,75;Alto da Serra;M;55;4939,18;Em dia;15/03/2026
C03193;CLI00243;08/11/2025;Zona Leste;Loja física;2295,55;12;191,3;Parque das Flores;F;35;4130,16;Em dia;15/03/2026
C03194;CLI01261;09/08/2025;Shopping Norte;Loja física;869,28;12;72,44;Parque das Flores;M;51;4868,53;Em dia;15/03/2026
C03195;CLI01170;04/06/2025;Shopping Norte;Loja física;2535,59;18;140,87;Bela Vista;M;57;5110,52;Em dia;15/03/2026
C03196;CLI02561;30/06/2024;Shopping Norte;Loja física;949,06;18;52,73;Parque das Flores;M;32;2314,65;Quitado;15/03/2026
C03197;CLI00801;04/08/2025;Shopping Norte;Loja física;807,68;10;80,77;Centro;M;48;2863,74;Em dia;15/03/2026
C03198;CLI02617;03/10/2025;Centro;Loja física;3049,35;18;169,41;Jd. America;F;41;1836,34;Em dia;15/03/2026
C03199;CLI00027;15/11/2024;Shopping Norte;Site;1518,15;12;126,51;Alto da Serra;F;31;4661,45;Quitado;15/03/2026
C03200;CLI00098;19/08/2024;Centro;Loja física;1551,0;10;155,1;Centro;M;39;3921,37;Quitado;15/03/2026
C03202;CLI00731;06/07/2025;Centro;Loja física;2848,58;6;474,76;Jardim América;M;34;2224,03;Inadimplente;15/03/2026
C03203;CLI00897;03/12/2024;Zona Leste;Loja física;1664,33;18;92,46;Jardim América;M;31;2359,64;Em dia;15/03/2026
C03204;CLI01657;28/06/2024;Online;Televendas;5221,48;10;522,15;Jardim Botânico;M;48;2627,72;Inadimplente;15/03/2026
C03205;CLI01762;09/07/2024;Shopping Norte;Loja física;4033,04;18;224,06;Parque das Flores;M;20;3130,6;Quitado;15/03/2026
C03206;CLI00164;22/07/2024;Shopping Norte;Televendas;2038,51;10;203,85;Jardim América;M;23;2783,44;Inadimplente;15/03/2026
C03207;CLI00650;02/08/2025;Centro;Loja física;2997,83;6;499,64;Alto da Serra;M;52;3413,34;Inadimplente;15/03/2026
C03208;CLI01656;01/07/2024;Centro;Site;2823,03;10;282,3;Jardim Botânico;M;56;3142,72;Quitado;15/03/2026
C03209;CLI01543;23/05/2025;Centro;Loja física;3968,41;10;396,84;Centro;F;40;4837,21;Em dia;15/03/2026
C03210;CLI01131;18/10/2024;Shopping Norte;Site;3052,11;10;305,21;Vila Progresso;F;41;3017,16;Inadimplente;15/03/2026
C03211;CLI00366;26/07/2024;Centro;Loja física;2686,26;24;111,93;Vila Progresso;M;43;3783,3;Em dia;15/03/2026
C03212;CLI00515;22/01/2025;Centro;Loja física;3593,13;12;299,43;Centro;M;31;2990,35;Quitado;15/03/2026
C03213;CLI00085;12/07/2024;Centro;Loja física;1951,21;24;81,3;Vila Progresso;F;54;2423,03;Em dia;15/03/2026
C03214;CLI01023;26/03/2025;Zona Leste;Televendas;1604,6;10;160,46;Vila Progresso;M;24;2868,58;Quitado;15/03/2026
C03215;CLI00651;10/01/2025;Centro;Loja física;1869,63;10;186,96;Jardim América;F;27;1379,41;Quitado;15/03/2026
C03216;CLI00996;03/08/2024;Centro;Televendas;873,83;12;72,82;Jardim América;M;61;2300,02;Quitado;15/03/2026
C03217;CLI00137;20/01/2025;Centro;Loja física;1302,85;6;217,14;Vila Progresso;M;45;2165,89;Quitado;15/03/2026
C03218;CLI02788;23/09/2024;Centro;Site;1047,6;12;87,3;Jd. America;F;37;1501,16;Quitado;15/03/2026
C03219;CLI01917;10/10/2024;Shopping Norte;Loja física;1891,41;18;105,08;Centro;F;48;2877,95;Inadimplente;15/03/2026
C03220;CLI01228;11/07/2024;Centro;Loja física;1037,44;12;86,45;Cidade Nova;F;61;2477,75;Quitado;15/03/2026
C03221;CLI02557;27/08/2024;Zona Leste;Loja física;1688,17;10;168,82;Jardim América;F;43;2313,47;Quitado;15/03/2026
C03222;CLI00226;04/10/2025;Zona Leste;Loja física;2628,08;10;262,81;Bela Vista;M;47;3578,12;Inadimplente;15/03/2026
C03223;CLI00360;22/08/2025;Online;Site;1624,86;6;270,81;Vila Progresso;F;61;2649,39;Inadimplente;15/03/2026
C03224;CLI02638;15/08/2024;Zona Leste;Loja física;1595,06;18;88,61;Vila Progresso;F;53;1678,1;Quitado;15/03/2026
C03225;CLI02274;16/05/2025;Shopping Norte;Site;1233,02;12;102,75;Vila Progresso;F;39;3769,1;Em dia;15/03/2026
C03226;CLI00432;06/11/2025;Zona Leste;Loja física;1441,55;18;80,09;Alto da Serra;F;55;2331,15;Quitado;15/03/2026
C03227;CLI01852;03/11/2025;Zona Leste;Loja física;1053,94;18;58,55;Jardim Botânico;F;25;1627,87;Em dia;15/03/2026
C03228;CLI00682;24/03/2025;Centro;Loja física;2257,49;12;188,12;Jardim Botânico;F;52;3207,27;Em dia;15/03/2026
C03229;CLI02604;01/06/2025;Online;Loja física;1049,33;10;104,93;Jardim América;F;19;1804,63;Inadimplente;15/03/2026
